GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140526,0,0,0,,,322,194,222,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140527,53,0,0,,,300,161,161,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140528,30,0,0,,,228,144,144,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140529,0,0,0,,,250,139,139,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140530,0,0,0,,,261,139,167,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140531,0,0,0,,,317,156,217,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140601,0,0,0,,,333,206,239,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140602,89,0,0,,,294,206,233,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140603,0,0,0,,,278,211,222,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140604,48,0,0,,,222,144,144,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140605,0,0,0,,,239,133,144,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140606,0,0,0,,,278,122,194,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140607,33,0,0,,,294,167,183,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140608,66,0,0,,,211,128,150,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140609,0,0,0,,,261,133,161,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140610,335,0,0,,,211,150,172,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140611,48,0,0,,,206,167,172,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140612,3,0,0,,,278,172,183,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140613,0,0,0,,,239,139,167,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140614,0,0,0,,,272,139,200,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140615,0,0,0,,,300,178,239,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140616,0,0,0,,,322,206,278,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140617,0,0,0,,,339,261,278,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140618,226,0,0,,,294,172,178,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140619,163,0,0,,,278,156,211,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140620,13,0,0,,,300,189,189,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140621,310,0,0,,,294,172,206,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140622,0,0,0,,,278,189,206,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140623,79,0,0,,,289,200,233,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140624,422,0,0,,,294,211,228,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140625,15,0,0,,,261,167,167,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140626,0,0,0,,,250,156,167,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140627,0,0,0,,,333,167,261,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140628,124,0,0,,,311,239,250,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140629,13,0,0,,,311,217,256,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140630,706,0,0,,,311,200,200,,,,,,,,,,,1,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140701,3,0,0,,,289,200,217,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140702,20,0,0,,,233,144,156,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140703,10,0,0,,,239,139,167,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140704,0,0,0,,,261,156,194,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140705,3,0,0,,,261,172,206,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140706,0,0,0,,,317,189,278,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140707,58,0,0,,,317,222,261,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140708,102,0,0,,,289,211,211,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140709,0,0,0,,,272,178,194,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140710,0,0,0,,,256,172,200,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140711,0,0,0,,,283,172,250,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140712,996,0,0,,,272,211,228,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140713,20,0,0,,,300,217,217,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140714,10,0,0,,,272,178,178,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140715,81,0,0,,,217,139,150,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140716,0,0,0,,,228,133,172,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140717,0,0,0,,,256,144,194,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140718,0,0,0,,,272,178,194,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140719,0,0,0,,,267,167,211,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140720,0,0,0,,,289,189,233,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140721,0,0,0,,,306,200,244,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140722,76,0,0,,,328,222,244,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140723,0,0,0,,,244,178,178,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140724,0,0,0,,,239,156,178,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140725,0,0,0,,,250,156,217,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140726,0,0,0,,,294,211,244,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140727,13,0,0,,,317,189,194,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140728,0,0,0,,,228,167,178,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140729,3,0,0,,,272,156,183,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140730,0,0,0,,,267,161,189,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140731,0,0,0,,,294,172,222,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140801,64,0,0,,,283,194,211,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140802,0,0,0,,,289,172,222,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140803,0,0,0,,,306,189,233,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140804,264,0,0,,,311,200,200,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140805,15,0,0,,,267,200,200,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140806,0,0,0,,,272,183,206,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140807,0,0,0,,,272,206,217,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140808,0,0,0,,,278,211,228,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140809,0,0,0,,,267,200,233,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140810,0,0,0,,,278,217,217,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140811,51,0,0,,,289,200,206,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140812,10,0,0,,,211,172,172,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140813,0,0,0,,,283,150,200,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140814,0,0,0,,,228,161,161,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140815,0,0,0,,,267,128,194,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140816,0,0,0,,,272,178,222,,,,,,,,,,,,,,
